#bin	chrom	chromStart	chromEnd	name	score	sourceCount	sourceIds	sourceScores
938	chr7	46329959	46330215	CEBPB	299	1	1206	299
938	chr7	46330218	46330748	NFATC3	221	1	1051	221
938	chr7	46330218	46330662	ELF1	123	1	70	123
938	chr7	46330223	46330982	IKZF2	324	2	372,506	275,324
938	chr7	46330235	46330655	ETV6	149	1	1134	149
938	chr7	46330307	46330867	MTA2	123	1	947	123
938	chr7	46330355	46331018	BMI1	98	1	878	98
938	chr7	46330358	46330818	ZNF217	436	1	492	436
938	chr7	46330494	46330970	GATA3	267	2	89,95	267,213
938	chr7	46330506	46330996	SKIL	91	1	1070	91
938	chr7	46330510	46331059	EP300	274	1	299	274
938	chr7	46330563	46331075	IKZF1	458	2	884,1113	458,410
938	chr7	46330582	46331061	DPF2	525	1	673	525
938	chr7	46330583	46330967	SMAD1	531	1	654	531
938	chr7	46330583	46331123	POLR2A	206	1	40	206
938	chr7	46330619	46331203	NBN	244	1	183	244
938	chr7	46330624	46331401	CBX5	255	1	588	255
938	chr7	46330625	46330985	BACH1	381	1	1174	381
938	chr7	46330634	46331118	CBFB	426	1	789	426
938	chr7	46330649	46331051	EED	1000	1	215	1000
938	chr7	46330663	46330967	MYC	341	1	696	341
938	chr7	46330673	46331666	STAT5A	781	1	71	781
938	chr7	46330675	46330935	FOS	525	3	888,993,1017	395,525,440
938	chr7	46330681	46331046	JUNB	814	1	597	814
938	chr7	46330681	46331050	BHLHE40	639	2	13,1034	441,639
938	chr7	46330690	46331026	TCF12	866	2	433,886	866,428
938	chr7	46330696	46331016	IRF4	429	1	148	429
938	chr7	46330698	46331042	BCL3	605	1	865	605
938	chr7	46330702	46331092	TBL1XR1	455	1	632	455
938	chr7	46330703	46330993	MEF2A	268	1	7	268
938	chr7	46330707	46331417	ZBED1	664	1	58	664
938	chr7	46330720	46330970	PAX5	955	2	29,541	955,484
938	chr7	46330723	46331099	STAT3	627	1	1208	627
938	chr7	46330728	46330885	YY1	593	2	146,1012	486,593
938	chr7	46330736	46331025	RUNX3	920	1	1063	920
938	chr7	46330758	46330973	BATF	1000	1	162	1000
938	chr7	46330765	46331023	EBF1	1000	2	708,1020	1000,1000
938	chr7	46330768	46330968	SRF	242	1	1089	242
938	chr7	46330789	46330953	CREM	756	1	1000	756
938	chr7	46330800	46330949	BCL11A	1000	1	918	1000
938	chr7	46331073	46331722	TRIM22	432	1	844	432
938	chr7	46331124	46331684	NFATC1	426	1	1135	426
938	chr7	46331130	46331634	ATF2	534	1	1112	534
938	chr7	46331132	46331662	NFATC3	567	1	1051	567
938	chr7	46331145	46331783	MEF2B	1000	1	412	1000
938	chr7	46331152	46331576	MXI1	436	1	331	436
938	chr7	46331154	46331614	ZNF217	1000	1	492	1000
938	chr7	46331156	46331431	PKNOX1	71	1	519	71
938	chr7	46331158	46331568	RB1	727	1	851	727
938	chr7	46331162	46331582	FOS	1000	5	6,684,888,993,1017	177,317,1000,1000,1000
938	chr7	46331163	46331586	TBX21	891	1	1234	891
938	chr7	46331177	46331905	SKIL	579	1	1070	579
938	chr7	46331191	46331711	GATAD2B	355	1	1238	355
938	chr7	46331194	46331630	BMI1	222	1	878	222
938	chr7	46331194	46331551	JUNB	923	1	597	923
938	chr7	46331194	46331723	ZNF24	170	1	1177	170
938	chr7	46331197	46331767	EP300	1000	4	17,299,589,1243	316,857,1000,448
938	chr7	46331199	46331530	ATF7	319	1	930	319
938	chr7	46331205	46331617	NFIC	1000	1	1168	1000
938	chr7	46331207	46331611	GABPA	120	1	990	120
938	chr7	46331208	46331531	ARNT	1000	1	511	1000
938	chr7	46331218	46331786	IKZF1	533	2	884,1113	260,533
938	chr7	46331220	46331597	MTA2	630	1	947	630
938	chr7	46331225	46331645	ETV6	297	1	1134	297
938	chr7	46331228	46331618	TBL1XR1	630	1	632	630
938	chr7	46331236	46331556	IRF4	626	1	148	626
938	chr7	46331259	46331755	NR2F1	281	1	550	281
938	chr7	46331262	46331546	JUND	489	1	989	489
938	chr7	46331266	46331556	MEF2C	637	1	455	637
938	chr7	46331271	46331621	ARID3A	715	1	52	715
938	chr7	46331274	46331536	STAT3	1000	2	367,1011	1000,743
938	chr7	46331275	46331542	RUNX3	759	1	1063	759
938	chr7	46331278	46331638	BACH1	378	1	1174	378
938	chr7	46331278	46331828	TCF12	491	2	433,886	491,271
938	chr7	46331285	46331601	EBF1	1000	2	708,1020	1000,1000
938	chr7	46331287	46331617	BHLHE40	427	2	13,1034	427,156
938	chr7	46331295	46331599	MYC	495	1	696	495
938	chr7	46331300	46331443	BATF	879	1	162	879
938	chr7	46331301	46331591	MEF2A	751	1	7	751
938	chr7	46331305	46331482	CREM	727	1	1000	727
938	chr7	46331320	46331520	SRF	186	1	1089	186
938	chr7	46331331	46331459	BCL11A	921	1	918	921
938	chr7	46331331	46331775	ZNF687	350	1	1027	350
938	chr7	46331333	46331813	EED	448	1	215	448
938	chr7	46331343	46331627	ZNF143	129	1	685	129
938	chr7	46331346	46331442	BCL3	1000	1	865	1000
938	chr7	46331353	46331715	IKZF2	583	2	372,506	583,511
938	chr7	46331433	46331883	RCOR1	274	1	344	274
938	chr7	46331440	46331776	RFX5	147	1	322	147
938	chr7	46331447	46331717	FOXA1	659	1	880	659
938	chr7	46331454	46331830	WRNIP1	829	1	324	829
938	chr7	46331462	46331762	NR3C1	212	1	640	212
938	chr7	46331531	46331691	RELB	163	1	522	163
938	chr7	46332315	46332565	NR3C1	547	1	1139	547
938	chr7	46332763	46333003	ESR1	167	1	165	167
938	chr7	46337023	46337759	TRIM28	340	1	1071	340
938	chr7	46341247	46341667	FOS	523	3	6,684,993	147,523,422
938	chr7	46341286	46341570	BHLHE40	258	1	583	258
938	chr7	46341320	46341590	JUND	215	1	572	215
938	chr7	46341798	46342178	MAFK	241	2	915,987	241,149
938	chr7	46345321	46345731	ZNF316	71	1	342	71
938	chr7	46355540	46355822	CEBPB	1000	5	214,609,921,1206,1241	228,432,1000,1000,991
938	chr7	46359349	46359749	FOXA2	114	1	842	114
938	chr7	46359372	46359802	RFX1	56	1	1003	56
938	chr7	46359401	46359791	FOXA1	141	2	72,1163	99,141
938	chr7	46359508	46359765	CEBPB	347	3	921,1206,1241	347,199,304
938	chr7	46360662	46360949	CEBPB	340	3	921,1206,1241	280,340,236
938	chr7	46361146	46361466	REST	128	1	942	128
938	chr7	46361182	46361498	STAT3	287	1	367	287
938	chr7	46361203	46361507	ZNF384	453	1	746	453
938	chr7	46361218	46361478	FOSL2	288	1	571	288
938	chr7	46361225	46361495	MAFF	149	1	553	149
938	chr7	46361242	46361522	FOS	995	3	438,993,1017	995,376,288
938	chr7	46364487	46364983	NR2F1	147	1	550	147
938	chr7	46365181	46365411	CTCF	169	1	733	169
938	chr7	46373456	46373712	CEBPB	208	1	1206	208
938	chr7	46377685	46377955	SPI1	190	1	1192	190
938	chr7	46380926	46381951	CTCF	142	1	569	142
938	chr7	46383301	46383881	NFIC	414	1	1168	414
938	chr7	46383439	46383717	JUNB	979	1	597	979
938	chr7	46383473	46383833	CREM	225	1	1000	225
938	chr7	46383477	46383707	BATF	392	1	162	392
938	chr7	46384076	46384512	CTCF	82	3	515,955,1200	82,27,66
938	chr7	46385143	46385543	FOS	414	1	438	414
938	chr7	46385494	46385773	CEBPB	286	3	921,1206,1241	286,222,197
938	chr7	46387376	46387820	CTCF	22	1	478	22
938	chr7	46387728	46388032	ESR1	185	1	488	185
938	chr7	46388146	46388799	CTCF	148	7	102,546,1002,1068,1074,1088,1166	63,148,57,80,88,72,43
938	chr7	46388286	46388542	CEBPB	345	1	921	345
938	chr7	46388555	46389388	IKZF1	252	2	884,1113	173,252
938	chr7	46388794	46389354	MTA2	261	1	947	261
938	chr7	46388799	46389379	DPF2	313	1	673	313
938	chr7	46388872	46389272	BHLHE40	51	1	1034	51
938	chr7	46388907	46389288	TBX21	1000	1	1234	1000
938	chr7	46389064	46389544	GATA3	320	3	89,95,1161	299,320,313
938	chr7	46389123	46389443	JUND	779	1	567	779
938	chr7	46391665	46391921	CEBPB	287	1	1206	287
938	chr7	46391697	46392301	MXI1	107	1	1211	107
938	chr7	46391714	46392653	CTCF	1000	170	33,36,37,45,47,51,54,57,76,86,101,102,111,113,119,130,153,172,187,192,194,198,202,213,228,235,243,246,247,253,257,260,269,272,276,284,290,292,296,298,316,330,339,350,355,357,358,361,379,382,394,406,410,415,418,422,431,452,462,464,468,469,474,477,478,493,494,515,521,523,534,540,546,555,569,574,580,584,604,622,624,630,634,638,642,643,644,649,651,657,662,703,716,723,730,731,733,736,743,745,757,760,780,783,793,804,813,814,815,817,818,821,826,827,829,834,838,839,860,864,891,894,906,922,931,937,940,944,955,975,976,977,979,981,1002,1006,1013,1041,1048,1061,1064,1065,1068,1069,1073,1074,1076,1080,1088,1094,1119,1137,1140,1148,1151,1155,1160,1166,1190,1193,1200,1201,1203,1217,1224,1230,1231,1248,1251,1254	435,434,764,564,605,1000,290,830,569,727,121,1000,986,448,159,1000,743,221,909,624,705,1000,1000,842,521,623,501,1000,1000,360,661,1000,946,212,548,281,818,929,797,1000,1000,438,443,1000,1000,738,1000,784,840,1000,908,235,675,542,185,348,1000,151,497,482,490,714,353,195,1000,914,291,716,1000,682,433,330,1000,413,596,185,1000,778,317,819,560,1000,791,309,1000,695,817,1000,980,481,1000,448,1000,1000,873,636,1000,903,1000,650,964,302,791,1000,1000,967,134,334,1000,316,368,1000,999,437,750,1000,969,532,597,411,470,545,736,449,1000,938,823,1000,1000,316,879,710,1000,267,1000,833,136,1000,292,317,889,435,553,219,178,862,770,161,1000,565,415,620,681,708,886,803,554,1000,847,605,913,625,330,1000,299,575,747,170,741,451
938	chr7	46391731	46392095	TCF7	286	1	197	286
938	chr7	46391808	46392288	TBX21	169	1	1234	169
938	chr7	46391842	46392298	ZNF444	135	1	195	135
938	chr7	46391853	46392237	SREBF1	237	1	1180	237
938	chr7	46391855	46392406	RAD21	1000	12	38,64,262,348,496,586,720,830,881,1019,1197,1212	1000,1000,1000,991,1000,1000,1000,1000,1000,1000,1000,1000
938	chr7	46391861	46392414	SMC3	1000	5	85,196,600,850,1101	1000,1000,1000,1000,1000
938	chr7	46391862	46392313	TRIM22	1000	3	189,652,844	533,476,1000
938	chr7	46391867	46392431	TCF12	475	2	429,791	466,475
938	chr7	46391874	46392354	MAX	503	1	323	503
938	chr7	46391882	46392360	ZNF24	227	2	936,1177	186,227
938	chr7	46391899	46392439	BCL3	460	1	748	460
938	chr7	46391912	46392328	SMARCA5	538	2	449,856	445,538
938	chr7	46391918	46392508	IKZF1	209	1	1113	209
938	chr7	46391919	46392399	EED	317	1	215	317
938	chr7	46391919	46392403	ATF3	297	1	2	297
938	chr7	46391923	46392379	MNT	105	1	1157	105
938	chr7	46391931	46392291	MAFK	69	1	954	69
938	chr7	46391943	46392467	YY1	217	3	14,146,896	194,217,182
938	chr7	46391944	46392454	SP1	371	1	1213	371
938	chr7	46391946	46392246	BRCA1	168	1	648	168
938	chr7	46391948	46392264	JUND	294	1	542	294
938	chr7	46391967	46392437	ZBTB33	216	1	337	216
938	chr7	46391971	46392290	ZNF143	379	2	368,685	278,379
938	chr7	46391975	46392295	EBF1	287	2	708,1020	164,287
938	chr7	46391976	46392256	MYC	480	1	268	480
938	chr7	46391994	46392294	NR3C1	132	1	640	132
938	chr7	46391998	46392402	FOSL2	315	1	810	315
938	chr7	46392012	46392308	BHLHE40	139	1	461	139
938	chr7	46392043	46392463	ELF1	217	1	300	217
938	chr7	46392132	46392548	CUX1	375	1	577	375
938	chr7	46396783	46397363	NFIC	500	1	1168	500
938	chr7	46396879	46397303	JUNB	531	1	597	531
938	chr7	46396961	46397215	IKZF1	214	2	884,1113	177,214
938	chr7	46396978	46397218	SPI1	208	1	445	208
938	chr7	46396984	46397613	ETV6	272	1	1134	272
938	chr7	46396992	46397190	RUNX3	729	1	1063	729
938	chr7	46397021	46397212	EED	505	1	215	505
938	chr7	46397059	46397164	BATF	639	1	162	639
938	chr7	46397199	46397675	ARNT	462	1	511	462
938	chr7	46397303	46397863	MTA2	131	1	947	131
938	chr7	46397428	46397872	ELF1	96	1	70	96
938	chr7	46397432	46397762	ZNF24	116	1	1177	116
938	chr7	46397441	46397825	SMAD1	244	1	654	244
938	chr7	46397445	46397858	MEF2B	807	1	412	807
938	chr7	46397446	46397856	RB1	498	1	851	498
938	chr7	46397456	46397900	ZNF687	286	1	1027	286
938	chr7	46397490	46397843	IKZF1	354	2	884,1113	354,228
938	chr7	46397491	46397987	NR2F1	193	1	550	193
938	chr7	46397491	46397891	BHLHE40	72	1	1034	72
938	chr7	46397540	46397741	EBF1	1000	2	708,1020	487,1000
938	chr7	46397599	46397729	GATAD2B	781	1	1238	781
939	chr7	46400185	46401109	CTCF	506	18	51,102,198,246,298,355,394,580,731,733,736,743,804,1041,1068,1076,1151,1201	299,154,137,196,67,138,186,166,97,179,96,137,160,77,506,85,92,85
939	chr7	46400384	46400780	RAD21	305	6	496,830,881,1019,1197,1212	147,173,165,187,305,254
939	chr7	46400440	46401032	NR2F1	612	1	550	612
939	chr7	46400461	46400711	SMC3	233	2	85,1101	233,193
939	chr7	46400527	46400967	HNF4A	133	1	92	133
939	chr7	46403037	46403607	NCOR1	273	1	417	273
939	chr7	46403173	46404213	CTCF	304	33	37,130,187,198,228,357,379,382,394,418,469,523,546,569,584,643,649,716,730,731,733,826,838,894,931,977,1041,1088,1155,1166,1200,1201,1217	162,260,99,166,224,89,80,158,145,97,123,95,304,205,93,52,103,154,87,119,147,85,97,229,91,136,72,76,163,102,91,71,164
939	chr7	46403207	46403627	JUND	224	1	94	224
939	chr7	46403211	46403701	NR2F2	560	2	87,211	560,456
939	chr7	46403235	46403919	REST	283	1	1233	283
939	chr7	46403244	46403620	HNF4G	428	1	318	428
939	chr7	46403246	46403637	FOXA1	1000	7	8,72,124,402,1026,1092,1163	1000,126,1000,1000,241,714,1000
939	chr7	46403247	46403780	RFX1	583	4	170,200,729,1003	327,222,22,583
939	chr7	46403257	46403644	HNF4A	1000	3	92,334,677	898,336,1000
939	chr7	46403296	46403680	BMI1	115	1	1097	115
939	chr7	46403302	46403605	FOXA2	1000	4	158,199,395,842	1000,818,1000,587
939	chr7	46403310	46403655	RXRA	862	2	628,962	484,862
939	chr7	46403317	46403683	SP1	1000	3	204,892,1183	226,1000,548
939	chr7	46403384	46403624	RAD21	463	3	496,586,881	463,392,121
939	chr7	46403451	46403807	RFX5	46	1	61	46
939	chr7	46403499	46403909	CREB1	111	3	526,687,1229	56,111,103
939	chr7	46407985	46408361	ATF2	170	1	470	170
939	chr7	46408009	46408389	ATF7	162	1	528	162
939	chr7	46408426	46408806	MAFK	254	1	915	254
939	chr7	46408480	46408796	NFE2L2	258	4	122,377,532,809	228,254,167,258
939	chr7	46409393	46410217	CTCF	301	13	198,292,350,355,546,569,634,733,757,821,955,1002,1151	152,57,137,256,196,70,80,217,86,89,26,171,301
939	chr7	46409613	46409860	RAD21	97	2	720,881	92,97
939	chr7	46409646	46409738	FOS	528	1	888	528
939	chr7	46409703	46410194	MAFF	501	1	360	501
939	chr7	46409740	46410191	MAFK	1000	4	283,915,954,987	1000,777,84,249
939	chr7	46409838	46410254	ATF3	217	1	1028	217
939	chr7	46409916	46410336	JUND	1000	3	94,99,567	379,679,1000
939	chr7	46409917	46410194	NFE2L2	1000	4	122,377,532,809	1000,1000,309,247
939	chr7	46409930	46410199	FOS	691	3	888,993,1017	691,460,203
939	chr7	46410016	46410118	ZNF316	131	1	342	131
939	chr7	46416091	46416438	FOS	328	2	993,1017	328,183
939	chr7	46416118	46416309	STAT3	713	1	367	713
939	chr7	46416340	46416596	CEBPB	150	1	1206	150
939	chr7	46423061	46423621	MTA2	136	1	947	136
939	chr7	46423122	46423712	IKZF1	259	1	1113	259
939	chr7	46423133	46423613	TBX21	222	1	1234	222
939	chr7	46423215	46423635	FOS	465	3	6,888,993	143,336,465
939	chr7	46425381	46425559	CEBPB	1000	1	1206	1000
939	chr7	46425392	46425822	RFX1	54	1	1003	54
939	chr7	46425454	46425944	REST	213	1	77	213
939	chr7	46425487	46425997	SP1	526	1	1213	526
939	chr7	46425574	46425857	TCF12	878	1	791	878
939	chr7	46425602	46425971	FOS	703	5	6,684,888,993,1017	379,589,703,613,469
939	chr7	46425604	46425856	FOSL2	1000	1	810	1000
939	chr7	46425615	46425935	JUND	518	1	567	518
939	chr7	46425699	46425797	FOXA1	511	1	1163	511
939	chr7	46425720	46426039	STAT3	326	2	367,1011	326,291
939	chr7	46426070	46426327	CEBPB	408	2	921,1206	408,372
939	chr7	46426299	46427064	TCF12	367	1	791	367
939	chr7	46426300	46426810	SP1	341	1	1213	341
939	chr7	46426375	46426779	FOSL2	338	1	810	338
939	chr7	46427335	46427602	FOS	348	2	993,1017	348,151
939	chr7	46427429	46427514	CEBPB	566	1	1206	566
939	chr7	46429400	46430224	CTCF	358	46	45,51,86,102,111,130,153,187,194,198,202,228,292,298,316,350,357,358,469,478,546,569,630,644,662,730,733,736,757,815,839,891,937,944,955,976,977,1002,1006,1041,1064,1088,1094,1160,1200,1217	64,309,105,164,180,132,135,117,128,260,146,99,95,104,160,241,181,198,79,52,315,74,111,225,132,147,358,122,222,117,108,93,147,165,37,148,238,91,164,128,186,171,238,343,111,162
939	chr7	46429720	46429980	RAD21	342	2	881,1212	130,342
939	chr7	46430632	46431425	TRIM28	729	2	524,768	729,578
939	chr7	46430698	46431119	CTCF	387	4	36,172,358,981	133,336,120,387
939	chr7	46430760	46431356	TCF7L2	241	1	118	241
939	chr7	46430827	46431103	EP300	287	2	67,525	287,266
939	chr7	46431076	46431472	RAD21	151	1	496	151
939	chr7	46431086	46431506	NR2F2	655	1	87	655
939	chr7	46432802	46433058	CEBPB	411	1	1206	411
939	chr7	46435988	46436372	MNT	181	1	414	181
939	chr7	46436190	46436436	EP300	324	1	1243	324
